37.611563,-116.0591009,Bellagio Conservatory Cam,Nevada,Las Vegas,https://www.earthcam.com/usa/nevada/lasvegas/bellagio/,https://static.earthcam.com/camshots/512x288/39f94b1f5b8830ea6c72e9735ecf4e37.jpg,0
38.2468493,-119.1523507,Edgewood Tahoe Resort Cam,Nevada,Lake Tahoe,https://www.earthcam.com/usa/nevada/laketahoe/,https://static.earthcam.com/camshots/512x288/f5e5f25019ede3e912bd2494d4c505c9.jpg,0
38.151562999999996,-116.9191009,Welcome to Fabulous Las Vegas,Nevada,Las Vegas,https://www.earthcam.com/usa/nevada/lasvegas/?cam=sign_hd,https://static.earthcam.com/camshots/512x288/fb058ed12a2c8e680ae72331918fc4df.jpg,0
34.2642137,-104.5627978,Plaza Park Cam,New Mexico,Las Vegas,https://www.earthcam.com/usa/newmexico/lasvegas/,https://static.earthcam.com/camshots/512x288/1178705219e60143cadef40c7d2e17b4.jpg,0
33.9642655,-105.71302419999999,Roswell Cam,New Mexico,Roswell,https://www.earthcam.com/usa/newmexico/roswell/,https://static.earthcam.com/camshots/512x288/900ab007095f84c96d9ffd097f493384.jpg,0
32.6872525,-104.94884850000001,Village of Ruidoso - Grindstone Lake View,New Mexico,Ruidoso,https://www.earthcam.com/usa/newmexico/ruidoso/?cam=ruidoso_lake,https://static.earthcam.com/camshots/512x288/09a4d74669b8ec615e1ee099edd285ba.jpg,0
33.8872525,-107.33884850000001,Village of Ruidoso- Midtown View,New Mexico,Ruidoso,https://www.earthcam.com/usa/newmexico/ruidoso/?cam=ruidoso_town,https://static.earthcam.com/camshots/512x288/c2c6c07ab4b7a57e6a25aad39f56c9b1.jpg,0
42.362775299999996,-74.7859728,Brooklyn Bridge Cam,New York,New York City,https://www.earthcam.com/usa/newyork/brooklynbridge/,https://static.earthcam.com/camshots/512x288/8d00a9be705d99fbcfda5e60c6e4e5d8.jpg,0
39.9627753,-72.2359728,World Trade Center,New York,New York City,https://www.earthcam.com/usa/newyork/worldtradecenter/?cam=skyline_g,https://static.earthcam.com/camshots/512x288/9d3fa50984a3a409c02a5d048b277414.jpg,0
45.3861809,-73.6623408,Lake George Cam,New York,Lake George,https://www.earthcam.com/usa/newyork/lakegeorge/,https://static.earthcam.com/camshots/512x288/1ecb42cff0bebdd351967f0845c68ac2.jpg,0
38.4230667,-79.6264308,Blue Ridge Parkway Cam,North Carolina,Ennice,https://myearthcam.com/mountainwxman,https://static.earthcam.com/camshots/512x288/f50678ff75c4450b0d4418c9ee3e0b61.jpg,0
34.8850581,-82.3014869,Asheville Cam,North Carolina,Asheville,https://www.earthcam.com/usa/northcarolina/asheville/?cam=asheville,https://static.earthcam.com/camshots/512x288/dfe7415b5d1d9ec38513deb13455c8da.jpg,0
35.0738483,-80.8277936,Belmont Cam,North Carolina,Belmont,https://www.earthcam.com/usa/northcarolina/belmont/,https://static.earthcam.com/camshots/512x288/af9d5d72532f136f20b2372a2af5719f.jpg,0
50.0327767,-97.4262149,City of Lakota Cam,North Dakota,Lakota,https://www.earthcam.com/usa/northdakota/lakota/,https://static.earthcam.com/camshots/512x288/96ee8e9f67eeaeb8e6d00d07ccdeca15.jpg,0
